name,series_id,serial_number,rarity
"Mami, Silver Magical Gun",52,MM/W17-001,RR
Mami Tomoe,52,MM/W17-002,RR
"Homura, Tragic Determination",52,MM/W17-021,RR
"""Secrecy"" Madoka",52,MM/W17-022,RR
"Kyoko, Battle-loving",52,MM/W17-061,RR
Kyoko Sakura,52,MM/W17-062,RR
"Sayaka, Rookie Magical Girl",52,MM/W17-081,RR
Sayaka Miki,52,MM/W17-082,RR
"Homura, Challenging Walpurgis Night",52,MM/W17-101,TD
"Sayaka & Kyoko, Same Wish",52,MM/W17-102,TD
"Homura, Lonely Battle",52,MM/W17-103,TD
"Sayaka, Smiling",52,MM/W17-104,TD
"Madoka, Normal Girl",52,MM/W17-105,TD
"Homura, Black-haired Girl",52,MM/W17-T01,TD
"Madoka, Infirmary Officer",52,MM/W17-T02,TD
Madoka of the Blue Sky,52,MM/W17-T03,TD
Madoka Kaname,52,MM/W17-T04,TD
Homura Akemi,52,MM/W17-T05,TD
Law of Cycles,52,MM/W17-T06,TD
No Longer Relying on Others,52,MM/W17-T07,TD
The Girl From the Dream,52,MM/W17-T08,TD
Kyousuke Kamijou,52,MM/W17-T09,TD
"Sayaka, Childhood Friend of Kamijou-kun",52,MM/W17-T10,TD
"Sayaka, Second-year Student of Mitakihara Middle School",52,MM/W17-T11,TD
"Sayaka, Magical Girl of the Sword",52,MM/W17-T12,TD
"Sayaka, Ally of Justice",52,MM/W17-T13,TD
Both Miracles And Magic Exist,52,MM/W17-T14,TD
"""Dessert Witch"" Charlotte",52,MM/W17-007,U
"""No Longer Alone"" Mami",52,MM/W17-008,U
"Mami, Wish for Survival",52,MM/W17-009,U
"Mami, Binding Magic",52,MM/W17-010,U
Grief Seed,52,MM/W17-017,U
Sudden Happening,52,MM/W17-018,U
"Madoka, Bond with Homura",52,MM/W17-031,U
"Madoka, Confronting Walpurgis Night",52,MM/W17-032,U
"Madoka, Protecting Hope",52,MM/W17-033,U
"Homura, Determined",52,MM/W17-034,U
"Homura, Time-Travelling Backwards",52,MM/W17-035,U
"""Continue to Fight"" Homura",52,MM/W17-036,U
Madoka Kaname,52,MM/W17-037,U
Homura Akemi,52,MM/W17-038,U
Law of Cycles,52,MM/W17-053,U
Meaningless Chain,52,MM/W17-054,U
"Kyubey, Supporting Role",52,MM/W17-067,U
"Kyoko, Confession of the Past",52,MM/W17-068,U
"Kyoko, Wishing for a Miracle",52,MM/W17-069,U
Kyoko in the Back Alley,52,MM/W17-070,U
Kyoko's Determination,52,MM/W17-077,U
A Magical Girl Appears,52,MM/W17-078,U
"Sayaka, Classmate",52,MM/W17-087,U
"Sayaka, Found Her Wish",52,MM/W17-088,U
"Sayaka, Ally of Justice",52,MM/W17-089,U
"""Mermaid Witch""",52,MM/W17-090,U
Incubator,52,MM/W17-097,U
Sayaka's Wish,52,MM/W17-098,U
"Leo, Solitary Charge",53,DD/WE12-06,C
"""Genoise"" Jaune",53,DD/WE12-07,C
"""Genoise"" Jaune",53,DD/WE12-07_,C
"""Genoise"" Vert",53,DD/WE12-08,C
Gaul Galette des Rois,53,DD/WE12-09,C
"Leo, Silent Determination",53,DD/WE12-10,C
"Leo, Silent Determination",53,DD/WE12-10_,C
"Violet, Personal Attendant",53,DD/WE12-11,C
"Violet, Personal Attendant",53,DD/WE12-11_,C
"Leo, Suddent Declaration of War",53,DD/WE12-12,C
"Grandvert, Magic Battleaxe",53,DD/WE12-13,C
Lion King Explosion,53,DD/WE12-14,C
Magic God Optical Flash,53,DD/WE12-15,C
"Millhi, Lord of Biscotti",53,DD/WE12-23,C
"Millhi, Lord of Biscotti",53,DD/WE12-23_,C
"Ecle, Captain of Lop-Eared squad",53,DD/WE12-25,C
"Rico, Loves Machine!",53,DD/WE12-26,C
"Millhi, Proxy Operation",53,DD/WE12-27,C
"Millhi, Looking on",53,DD/WE12-28,C
"Millhi, Looking on",53,DD/WE12-28_,C
"Rico, Chief Researcher",53,DD/WE12-29,C
"Cinque, Summon Hero",53,DD/WE12-30,C
"Cinque, Summon Hero",53,DD/WE12-30_,C
"Ecle, Praetorian Guard Captain",53,DD/WE12-31,C
"Ecle, Praetorian Guard Captain",53,DD/WE12-31_,C
"Millhi, Encounter at the Bath!",53,DD/WE12-32,C
Cinque Izumi,53,DD/WE12-33,C
Monster Ball,53,DD/WE12-34,C
Monster Ball,53,DD/WE12-34_,C
Hero's Arrival!,53,DD/WE12-35,C
Rico's Support,53,DD/WE12-36,C
Leonmitchelli Galette des Rois,53,DD/WE12-01,R
"Gaul, Prince of Galette",53,DD/WE12-02,R
"Leo, Fair And Square",53,DD/WE12-03,R
"Leo, Unrivaled Battle",53,DD/WE12-04,R
"""Lion King"" Leo",53,DD/WE12-05,R
"""Hero Express"" Cinque",53,DD/WE12-16,R
"Millhi, Summon Lord",53,DD/WE12-17,R
"Dalkian, Freedom Knight",53,DD/WE12-18,R
"Millhi, Lord's Determination",53,DD/WE12-19,R
Ricotta Elmar,53,DD/WE12-20,R
Eclair Martinozzi,53,DD/WE12-21,R
Millhiore Firianno Biscotti,53,DD/WE12-22,R
"Yukikaze, Head of Secret Squad",53,DD/WE12-24,R
"Leo, Talented with Weapons",53,DD/WE12-T01,TD
"""Genoise"" Noir",53,DD/WE12-T02,TD
"Rouge, Guard Maid",53,DD/WE12-T03,TD
"Leo, Knight of King of Beasts",53,DD/WE12-T04,TD
"Amelita, Secretary to the Princess",53,DD/WE12-T05,TD
"Rizel, Head of Maids",53,DD/WE12-T06,TD
"Cinque, Millhi's Hero",53,DD/WE12-T07,TD
Holy Sabre,53,DD/WE12-T08,TD
Definitely In Love,53,DD/WE12-T09,TD
Sakurai-sensei,54,NJ/WE11-07,C
"""Recovery Spell"" Mai",54,NJ/WE11-08,C
Tsuyosi Nakanojou,54,NJ/WE11-09,C
"""Go-Soccer Club"" Daiku & Sekiguchi",54,NJ/WE11-10,C
Princess Starla,54,NJ/WE11-11,C
"Mio, Angry",54,NJ/WE11-12,C
Koujirou Sasahara,54,NJ/WE11-13,C
Misato Tachibana,54,NJ/WE11-14,C
Haruna Annaka,54,NJ/WE11-15,C
Takasaki-sensei,54,NJ/WE11-16,C
"Mai, Buddha Statue Lover",54,NJ/WE11-17,C
Mio's Berserking,54,NJ/WE11-19,C
"Nano, Clockwork",54,NJ/WE11-26,C
Sakamoto-san,54,NJ/WE11-27,C
"Hakase, Waking Up",54,NJ/WE11-28,C
"Nano, School Debut",54,NJ/WE11-29,C
"""Da-Nyan"" Hakase",54,NJ/WE11-30,C
"Hakase, Raincoat",54,NJ/WE11-31,C
"Nano, Summer Festival",54,NJ/WE11-32,C
"Hakase, Summer Festival",54,NJ/WE11-33,C
"Nano, Black Cat",54,NJ/WE11-34,C
Nano's Gimmick,54,NJ/WE11-36,C
"""Simple Idiot"" Yukko",54,NJ/WE11-01,R
Mai Minakami,54,NJ/WE11-02,R
Mio Naganohara,54,NJ/WE11-03,R
Yuuko Aioi,54,NJ/WE11-04,R
"Mio, Heartbreak",54,NJ/WE11-05,R
"Yukko, Frivolous",54,NJ/WE11-06,R
"Hakase, Ponytail",54,NJ/WE11-20,R
"Hakase, Cosplay",54,NJ/WE11-21,R
"Nano, Hakase's Invention",54,NJ/WE11-22,R
"""Birthday"" Nano",54,NJ/WE11-23,R
Hakase,54,NJ/WE11-24,R
Nano Shinonome,54,NJ/WE11-25,R
"Nero, Eagle-Eyed",55,MK/SE11-02,C
"Nero, Motivated",55,MK/SE11-03,C
"Hirano, Stood Up",55,MK/SE11-07,C
"Saku, Good Feeling",55,MK/SE11-08,C
"""Machine Gun"" Elly",55,MK/SE11-09,C
"Elly, Requsting",55,MK/SE11-10,C
"Hirano, Dauntless Smile",55,MK/SE11-11,C
"Saku, Mischiev-Loving Witch",55,MK/SE11-12,C
Horror of Coffin,55,MK/SE11-13,C
Irene Doala,55,MK/SE11-21,C
"Sheryl, Cat-Eared Maid",55,MK/SE11-22,C
"Kokoro, Spoiled Child",55,MK/SE11-23,C
"Kralis, Princess of Maaro",55,MK/SE11-24,C
"Tsugiko, Edo Girl",55,MK/SE11-25,C
"""Words of Destruction"" Sheryl",55,MK/SE11-26,C
"KoKoRo, Trance Idol",55,MK/SE11-27,C
Sonia Kurus,55,MK/SE11-28,C
"Kokoro, Pestering",55,MK/SE11-29,C
"Tsugiko, Glamor Girl",55,MK/SE11-30,C
Secrets of Baritsu,55,MK/SE11-31,C
Kokoro's Eden,55,MK/SE11-32,C
Newest G-Type Shield,55,MK/SE11-33,C
"Cordelia, Pressing the Truth",55,MK/SE11-35,C
"Cordelia, Combat Type Detective",55,MK/SE11-36,C
Kokoro And the Sunset Sky,55,MK/SE11-37,PR
"""Accident in Summer"" Cordelia",55,MK/SE11-38,PR
"Sheryl, Step Towards Dream",55,MK/SE11-39,PR
"""Second Act"" Henriette & Milky Holmes",55,MK/SE11-40,PR
"Suzuko Mimori, Always Optimistic",55,MK/SE11-41,PR
"Sheryl, Mamemaki",55,MK/SE11-42,PR
"Milky Holmes, Troublemaker",55,MK/SE11-43,PR
"Sheryl, Detective Apprentice",55,MK/SE11-44,PR
"Elly, Detective Apprentice",55,MK/SE11-45,PR
"Nero, Detective Apprentice",55,MK/SE11-46,PR
"Cordelia, Detective Apprentice",55,MK/SE11-47,PR
"Arsene, Leaving Yokohama",55,MK/SE11-48,PR
"Milky Holmes, Goal of Rebuilding the Academy",55,MK/SE11-49,PR
"Milky Holmes, Detective Team",55,MK/SE11-50,PR
Sora Tokui,55,MK/SE11-51,PR
Mikoi Sasaki,55,MK/SE11-52,PR
Suzuko Mimori,55,MK/SE11-53,PR
Izumi Kitta,55,MK/SE11-54,PR
"Nero, Tomboy",55,MK/SE11-01,R
Elly in Santa Suit,55,MK/SE11-04,R
"Saku, Treasure Finding",55,MK/SE11-05,R
"Hirano, Classic Japanese Girl",55,MK/SE11-06,R
"Kokoro, Command Tower of G-4",55,MK/SE11-14,R
Kokoro in Dress,55,MK/SE11-15,R
"""Attendence Number G-4"" Kokoro",55,MK/SE11-16,R
"Tsugiko, Early in the Afternoon",55,MK/SE11-17,R
Sheryl in Dress,55,MK/SE11-18,R
"""Protector of Yokohama"" Kokoro",55,MK/SE11-19,R
"Kokoro, ""Policeman"" of Justice",55,MK/SE11-20,R
"Cordelia, Cooking Lecturer",55,MK/SE11-34,R
"""Seith Magic [Human Possession]"" Bickslow",56,FT/SE10-06,C
"""Stone Eyes"" Evergreen",56,FT/SE10-07,C
"""Perfume Magic"" Ichiya",56,FT/SE10-08,C
"Levy, Tiny Fairy",56,FT/SE10-09,C
"""Dark Ecriture"" Freed",56,FT/SE10-10,C
"Erza, Occasional Cloth Change",56,FT/SE10-11,C
"Laxus' ""Grandpa"" Makarov",56,FT/SE10-12,C
"Jerral, Ruler of the Tower of Heaven",56,FT/SE10-13,C
And Always Be Kind,56,FT/SE10-14,C
"""Unison Raid"" Lucy",56,FT/SE10-17,C
"Lucy, Alongside Dear Friends",56,FT/SE10-18,C
"Lucy, Your Decision",56,FT/SE10-19,C
"Mirajane, Kind Smiles",56,FT/SE10-21,C
Prayers of the Six Demons (Oracion Seis),56,FT/SE10-22,C
LOVE & LUCKY,56,FT/SE10-23,C
It's Not A Sin!,56,FT/SE10-24,C
"Gajeel, Unexpected Alliance",56,FT/SE10-30,C
"Zero, Master of Oracion Seis",56,FT/SE10-31,C
"Igneel, Flame Dragon",56,FT/SE10-32,C
Flame Lotus: Phoenix Sword,56,FT/SE10-33,C
Natsu vs. Zero,56,FT/SE10-34,C
"Wendy, Youth Days",56,FT/SE10-39,C
"Roubaul, Master of Cait Shelter",56,FT/SE10-40,C
"Grey, Ice Fortress",56,FT/SE10-41,C
"Wendy, Honest And Laudable",56,FT/SE10-42,C
"Charle, Caretaker of Wendy",56,FT/SE10-43,C
"""Unison Raid"" Juvia",56,FT/SE10-44,C
Sky Dragon's Roar,56,FT/SE10-45,C
"""Maiden of the Sky"" Wendy",56,FT/SE10-46,PR
"Jellal, Youth Days",56,FT/SE10-01,R
"Erza, Alongside Beloved Friends",56,FT/SE10-02,R
"Erza, Youth Days",56,FT/SE10-03,R
Laxus Dreyar,56,FT/SE10-04,R
"""Robe of Yuuen"" Erza",56,FT/SE10-05,R
"Angel, Celestial Spirit Magician",56,FT/SE10-15,R
"Lucy, Beautiful Bond",56,FT/SE10-16,R
"Happy, Nekomander",56,FT/SE10-25,R
"Natsu, Dragon Force",56,FT/SE10-26,R
"Natsu, Place Where We Return To",56,FT/SE10-27,R
"Natsu, Power of Friends",56,FT/SE10-28,R
Wendy Marvell,56,FT/SE10-35,R
"Juvia, Fairy Tail Magician",56,FT/SE10-36,R
"""Healing Magic"" Wendy",56,FT/SE10-37,R
"Wendy, Sky Dragon Slayer",56,FT/SE10-38,R
Kotori in Uniform,57,RW/W15-016,C
"""Green Movement Association"" Kotori",57,RW/W15-017,C
Akane in Uniform,57,RW/W15-018,C
Chibu-Mosu,57,RW/W15-019,C
"""Eternal Rival"" Haruhiko",57,RW/W15-020,C
Chihaya in Uniform,57,RW/W15-021,C
Akane in Casual Clothing,57,RW/W15-022,C
Kotori in Casual Clothing,57,RW/W15-023,C
Chihaya in Casual Clothing,57,RW/W15-024,C
Magical Girl of the Academy,57,RW/W15-027,C
Arata Imamiya,57,RW/W15-041,C
"""Living God of the Extra-Spicy World"" Lucia",57,RW/W15-042,C
Shizuru in Battle Outfit,57,RW/W15-043,C
"""Iron Fist Punishment"" Lucia",57,RW/W15-044,C
Sougen Esaka,57,RW/W15-045,C
Lucia VS Shizuru,57,RW/W15-047,C
"""Female Saint's Servant"" Shimako",57,RW/W15-061,C
"""Discovered Aurora"" Kotarou",57,RW/W15-062,C
"""Ohtori Virus"" Chihaya",57,RW/W15-063,C
"Akane, Rebelling Against the ORder",57,RW/W15-064,C
"""Assassin"" Midow",57,RW/W15-065,C
Confront,57,RW/W15-067,C
"""Similar People"" Kotori",57,RW/W15-086,C
Lucia in Maid Outfit,57,RW/W15-087,C
Shizuru in Uniform,57,RW/W15-088,C
"""The Role of the Night"" Kotarou",57,RW/W15-089,C
"""Theory of Life"" Kagari",57,RW/W15-090,C
Lucia in Uniform,57,RW/W15-091,C
"The Being Known as ""Sakuya""",57,RW/W15-092,C
Shizuru in Casual Clothing,57,RW/W15-093,C
Lucia in Casual Clothing,57,RW/W15-094,C
Really Short Goodbye,57,RW/W15-097,C
The Usual Fun,57,RW/W15-029,CC
Lost Transfer Student,57,RW/W15-030,CC
Receiving Power,57,RW/W15-049,CC
Small Happiness,57,RW/W15-050,CC
Sakuya VS Kotarou,57,RW/W15-069,CC
Retaliation,57,RW/W15-070,CC
Heart of Kotori,57,RW/W15-099,CC
Lost Memories,57,RW/W15-100,CC
Smile And Tears,57,RW/W15-028,CR
Two's World,57,RW/W15-048,CR
Atonement,57,RW/W15-068,CR
Meeting,57,RW/W15-098,CR
"""President of the Occult Research Club"" Akane",57,RW/W15-003,R
"""Clumsy Girl"" Chihaya",57,RW/W15-004,R
"""Kotarou's Rival"" Inoue",57,RW/W15-005,R
"""Treasured Material"" Kotori",57,RW/W15-006,R
"""Old Friend"" Kotori",57,RW/W15-007,R
"""Protection Bandage"" Chihaya",57,RW/W15-008,R
"""Chairman of Earth"" Lucia",57,RW/W15-033,R
"Shizuru, Intercepting",57,RW/W15-034,R
"""Saury Lover"" Shizuru",57,RW/W15-035,R
Lucia Konohana,57,RW/W15-036,R
Chihaya in Swimsuit,57,RW/W15-053,R
"""Strongest Monster"" Sakuya",57,RW/W15-054,R
"""Song of Destruction"" Akane",57,RW/W15-055,R
"""Never-ending Transcription"" Akane",57,RW/W15-056,R
"""To Save the Planet"" Lucia",57,RW/W15-073,R
"""Under the Bright Moonlight"" Kotarou & Kagari",57,RW/W15-074,R
"""Two People Together"" Shizuru",57,RW/W15-075,R
"""Mistletoe's Contractor"" Kotori",57,RW/W15-076,R
"Kagari, Standing Still in the Moonlit Night",57,RW/W15-077,R
Shizuru Nakatsu,57,RW/W15-078,R
"""Little Forest"" Kotori",57,RW/W15-001,RR
Akane Senri,57,RW/W15-002,RR
Shizuru in Maid Outfit,57,RW/W15-031,RR
"""First Date"" Lucia",57,RW/W15-032,RR
"""Unsociable Girl"" Akane",57,RW/W15-051,RR
Chihaya Ohtori,57,RW/W15-052,RR
"""Kind Words"" Kagari",57,RW/W15-071,RR
Kotori Kanbe,57,RW/W15-072,RR
"Kotori, Resting in the Tree Shades",57,RW/W15-101,TD
"""Height Comparing"" Shizuru",57,RW/W15-102,TD
Kotarou Tennouji,57,RW/W15-103,TD
"""Happy Dessert Time"" Lucia",57,RW/W15-104,TD
Everyone's Gardening,57,RW/W15-105,TD
Kotori in Uniform,57,RW/W15-T01,TD
"""Speed Fight!"" Kotarou",57,RW/W15-T02,TD
"""Kazako's Outlaw"" Yoshino",57,RW/W15-T03,TD
Akane in Uniform,57,RW/W15-T04,TD
"""Chihaya's Butler"" Sakuya",57,RW/W15-T05,TD
Chihaya in Uniform,57,RW/W15-T06,TD
Akane in Casual Clothing,57,RW/W15-T07,TD
Kotori in Casual Clothing,57,RW/W15-T08,TD
Chihaya in Casual Clothing,57,RW/W15-T09,TD
Magical Girl of the Academy,57,RW/W15-T10,TD
Lost Transfer Student,57,RW/W15-T11,TD
Shizuru in Uniform,57,RW/W15-T12,TD
Lucia in Uniform,57,RW/W15-T13,TD
Shizuru in Casual Clothing,57,RW/W15-T14,TD
Lucia in Casual Clothing,57,RW/W15-T15,TD
Lost Memories,57,RW/W15-T16,TD
"""Mischievous Big Eater Girl"" Chihaya",57,RW/W15-009,U
"""Speed Fight!"" Kotarou",57,RW/W15-010,U
Gil & Bani,57,RW/W15-011,U
"""Kazako's Outlaw"" Yoshino",57,RW/W15-012,U
"""Chihaya's Butler"" Sakuya",57,RW/W15-013,U
"""Dream And Truth"" Akane",57,RW/W15-014,U
Sakuya Ohtori,57,RW/W15-015,U
Cycling with Sunbeam through the Leaves,57,RW/W15-025,U
Mach Knuckle: Point Zero,57,RW/W15-026,U
Touka Nishikujou,57,RW/W15-037,U
"Shizuru, Upward Glances",57,RW/W15-038,U
"""Rewriter"" Kotarou",57,RW/W15-039,U
Lucia in the Sunflower Field,57,RW/W15-040,U
Curse of the Sun and Wind,57,RW/W15-046,U
"""Young Lady of Ohtori Household"" Chihaya",57,RW/W15-057,U
"""Martel's Important Person"" Akane",57,RW/W15-058,U
"""Awaken Spell ""Chihaya",57,RW/W15-059,U
"""Your Path And My Path"" Midow",57,RW/W15-060,U
Birth of Monster,57,RW/W15-066,U
"""Fate of Scattered Cherry Blossom"" Sakuya",57,RW/W15-079,U
"""Fumbling in the Dark"" Kagari",57,RW/W15-080,U
"""'Key' Girl"" Kagari",57,RW/W15-081,U
"Kotori, Deep in Sleep",57,RW/W15-082,U
"""For Whom"" Shizuru",57,RW/W15-083,U
"""Only One"" Kagari",57,RW/W15-084,U
"""Forest Girl"" Kotori",57,RW/W15-085,U
System Tree of Possibilities,57,RW/W15-095,U
Terminated World,57,RW/W15-096,U
Yukiho in Casual Clothing,58,IM/S14-013,C
"Mami, Charming Venus",58,IM/S14-014,C
Yayoi in Casual Clothing,58,IM/S14-015,C
"Kotori-san, Ubiquitous",58,IM/S14-016,C
"Yayoi, Charming Venus",58,IM/S14-017,C
"Mami, Pink Diamond 765",58,IM/S14-018,C
Yayoi as Berochoro,58,IM/S14-019,C
"Yukiho, Charming Venus",58,IM/S14-020,C
"President Kuroi, Active in the Shadows",58,IM/S14-038,C
"Ami, Futami Sister's Cutie",58,IM/S14-039,C
"Azusa, Charming Venus",58,IM/S14-040,C
"Ritsuko, Jack-of-All-Trades Idol",58,IM/S14-041,C
"Iori, Charming Venus",58,IM/S14-042,C
"Jupiter, Assassins from 961 Production",58,IM/S14-043,C
"Azusa, Singing of Love",58,IM/S14-044,C
"Iori, First Rival",58,IM/S14-045,C
"Hibiki, Pet Search!",58,IM/S14-063,C
Miki in Casual Clothng,58,IM/S14-064,C
"Hibiki, Charming Venus",58,IM/S14-065,C
"Miki, Charming Venus",58,IM/S14-066,C
Hibiki in Casual Clothing,58,IM/S14-067,C
Haruka in Casual Clothing,58,IM/S14-068,C
"Miki, Love Attack!",58,IM/S14-069,C
"Haruka, Pink Diamond 765",58,IM/S14-070,C
"Makoto, Charming Venus",58,IM/S14-088,C
"Takane, Always Prepared",58,IM/S14-089,C
"Kotori-san, Always Able to Support!",58,IM/S14-090,C
"Chihaya, Charming Venus",58,IM/S14-091,C
Chihaya in Casual Clothing,58,IM/S14-092,C
"Takane, Princess' Off-Day",58,IM/S14-093,C
"Chihaya, Lesson Today Too",58,IM/S14-094,C
"Makoto, Pink Diamond 765",58,IM/S14-095,C
Do-Dai,58,IM/S14-024,CC
First Stage,58,IM/S14-025,CC
Positive!,58,IM/S14-050,CC
GO MY WAY!!,58,IM/S14-074,CC
shiny smile,58,IM/S14-075,CC
Bluebird,58,IM/S14-099,CC
My Best Friend,58,IM/S14-100,CC
Good Morning!! Breakfast,58,IM/S14-023,CR
9:02 PM,58,IM/S14-047,CR
Cast a Spell,58,IM/S14-048,CR
Here we go!,58,IM/S14-049,CR
relations,58,IM/S14-073,CR
The Agent Departs at Night,58,IM/S14-098,CR
"Iori, Unrivaled Smile",58,IM/S14-106,PR
"765 Productions, Animated!",58,IM/S14-107,PR
"765 Productions, New Challenge!",58,IM/S14-108,PR
"Iori & Yayoi, Snowflake Lily Pad",58,IM/S14-109,PR
L.O.B.M,58,IM/S14-110,PR
Kyun! Vampire Girl,58,IM/S14-111,PR
I LIKE Hamburger,58,IM/S14-112,PR
Honey Heartbeat,58,IM/S14-113,PR
"765 Productions, Angel's Swimsuits",58,IM/S14-114,PR
"Miki & Haruka, Campaign Girl",58,IM/S14-115,PR
"""Sleeping Beauty"" Chihaya",58,IM/S14-116,PR
"Azusa, Palace of Dragon",58,IM/S14-117,PR
"Iori, Palace of Dragon",58,IM/S14-118,PR
"Ami, Palace of Dragon",58,IM/S14-119,PR
"Ritsuko, Vital Sunflower",58,IM/S14-120,PR
Little Match Girl,58,IM/S14-121,PR
"Hibiki, SWEET Campaign Girl",58,IM/S14-122,PR
"Her Majesty Harustein, Evil Genius!",58,IM/S14-123,PR
IMR-765-S Kisaragi,58,IM/S14-124,PR
Newborn 765 Productions,58,IM/S14-765,PR
"Mami, Futami Sisters' Healer",58,IM/S14-003,R
"Yukiho, Always Trembling",58,IM/S14-004,R
"Yayoi, Life-Sized Idol",58,IM/S14-005,R
"Yukiho, Portrait",58,IM/S14-006,R
"Yukiho, Day of Promise",58,IM/S14-007,R
"Iori, Leader of Ryuuguu Komachi",58,IM/S14-028,R
"Ritsuko, Producer of Ryuuguu Komachi",58,IM/S14-029,R
"Ami, Ryuuguu Komachi",58,IM/S14-030,R
"Azusa, Ryuuguu Komachi",58,IM/S14-031,R
"Kotori-san, Encore!",58,IM/S14-032,R
"Miki, Carnivorous Little Devil",58,IM/S14-053,R
"Haruka, Proactive and Cheerful!",58,IM/S14-054,R
"Hibiki, Southern Girl",58,IM/S14-055,R
"Miki, Pink Diamond 765",58,IM/S14-056,R
"Hibiki, Pink Diamond 765",58,IM/S14-057,R
"Chihaya, Giving It All on Songs",58,IM/S14-078,R
Takane in Casual Clothing,58,IM/S14-079,R
"Makoto, Girl As Brilliant As the Blue Sky",58,IM/S14-080,R
"Takane, Graceful Princess",58,IM/S14-081,R
"Makoto, Super Lady",58,IM/S14-082,R
"Mami, Solo Debut!",58,IM/S14-001,RR
"Yayoi, Everyone's Sister",58,IM/S14-002,RR
"Ritsuko, Shadow Ruler!",58,IM/S14-026,RR
"Iori, I'm the Idol!",58,IM/S14-027,RR
"Hibiki, Victory Sign",58,IM/S14-051,RR
"Haruka, Straight-ahead Idol!",58,IM/S14-052,RR
"Chihaya, Pink Diamond 765",58,IM/S14-076,RR
"Takane, Aiming for the Top",58,IM/S14-077,RR
"Yukiho, Unit Member",58,IM/S14-101,TD
"Miki, Unit Member",58,IM/S14-102,TD
"Yayoi, Unit Member",58,IM/S14-103,TD
"Haruka, Orthodox Idol!",58,IM/S14-104,TD
A Certain Day's 765 Production,58,IM/S14-105,TD
Yukiho in Casual Clothing,58,IM/S14-T01,TD
"Mami, Charming Venus",58,IM/S14-T02,TD
Yayoi in Casual Clothing,58,IM/S14-T03,TD
"Kotori-san, Ubiquitous",58,IM/S14-T04,TD
Yayoi as Berochoro,58,IM/S14-T05,TD
"Yukiho, Charming Venus",58,IM/S14-T06,TD
Do-Dai,58,IM/S14-T07,TD
"Haruka, Charming Venus",58,IM/S14-T08,TD
"Hibiki, Charming Venus",58,IM/S14-T09,TD
"Miki, Charming Venus",58,IM/S14-T10,TD
Haruka in Casual Clothing,58,IM/S14-T11,TD
"Miki, Love Attack!",58,IM/S14-T12,TD
"Haruka, Pink Diamond 765",58,IM/S14-T13,TD
BK MANIAC,58,IM/S14-T14,TD
GO MY WAY!!,58,IM/S14-T15,TD
Mami in Casual Clothing,58,IM/S14-008,U
"Yayoi, Pink Diamond 765",58,IM/S14-009,U
"Kotori-san, Workplace's Idol",58,IM/S14-010,U
"Yukiho, Pink Diamond 765",58,IM/S14-011,U
"Mami, Top Sisters!",58,IM/S14-012,U
LUCKY RABBIT,58,IM/S14-021,U
Burst Appeal,58,IM/S14-022,U
"Ami, Charming Venus",58,IM/S14-033,U
"Ritsuko, Charming Venus",58,IM/S14-034,U
Junjirou Takagi,58,IM/S14-035,U
"Azusa, Supporing Role",58,IM/S14-036,U
"Ami, Invincible Sisters!",58,IM/S14-037,U
Dotop TV,58,IM/S14-046,U
"Kotori-san, Queen of Daydreaming!?",58,IM/S14-058,U
"Haruka, Charming Venus",58,IM/S14-059,U
"Haruka, Heart Mark",58,IM/S14-060,U
"Miki, Good Style!",58,IM/S14-061,U
"Hibiki, Loves Everyone!",58,IM/S14-062,U
BK MANIAC,58,IM/S14-071,U
Quintet Live,58,IM/S14-072,U
Makoto in Casual Clothing,58,IM/S14-083,U
"Takane, Charming Venus",58,IM/S14-084,U
"Makoto, Image Change!",58,IM/S14-085,U
"Takane, Pink Diamond 765",58,IM/S14-086,U
"Chihaya, Phoenix Songstress",58,IM/S14-087,U
Hell Training of 765 Productions,58,IM/S14-096,U
Battling Jupiter!,58,IM/S14-097,U
Mary & Kate,59,MK/SE09-03,C
"Stone River, Treasure Robber",59,MK/SE09-04,C
"Rat, Rebelling",59,MK/SE09-05,C
Twenty & Twenty,59,MK/SE09-06,C
"""Oxidized Silver"" Stone River",59,MK/SE09-07,C
"Nero, Tanned Skin",59,MK/SE09-08,C
"""Self-Loving"" Twenty",59,MK/SE09-09,C
Flying Nero,59,MK/SE09-10,C
"Elly, Embarrassing Swimsuit",59,MK/SE09-12,C
"Sheryl, Petit Body",59,MK/SE09-14,C
"Cordelia, Cute Swimsuit",59,MK/SE09-20,C
"Arsene, Provoking Gaze",59,MK/SE09-21,C
"Henriette, Poyoyon's Girl",59,MK/SE09-22,C
"Arsene, Bewitching Gaze",59,MK/SE09-23,C
Mysterious Shadow,59,MK/SE09-24,C
I Did It,59,MK/SE09-25,C
Decisive Battle! Phantom Thief VS Detective,59,MK/SE09-26,C
Bewitching Toys,59,MK/SE09-27,C
"Sheryl, Loves Fish Sausage",59,MK/SE09-28,PR
"""Soft Touch"" Henriette",59,MK/SE09-29,PR
"Sheryl, Always Optimistic",59,MK/SE09-30,PR
"Sheryl, Straightforward Girl",59,MK/SE09-31,PR
"""Flame Toys"" Rat",59,MK/SE09-01,R
"Nero, Doing Great with Toys",59,MK/SE09-02,R
"Elly, Trembling",59,MK/SE09-11,R
Sheryl in June,59,MK/SE09-13,R
Henriette in Yukata,59,MK/SE09-15,R
"Henriette, Carelessly Overslept",59,MK/SE09-16,R
